dataset,error,uncertainty
abalone,0.780059814453125,0.025192124769091606
abalone,0.5586576461791992,0.010209167376160622
abalone,2.394497871398926,0.023252807557582855
abalone,0.6742410659790039,0.5491175651550293
abalone,0.40146827697753906,0.023370200768113136
abalone,1.636683464050293,0.015812093392014503
abalone,4.372159957885742,0.016497651115059853
abalone,0.4504108428955078,0.010602390393614769
abalone,1.9365577697753906,0.021704182028770447
abalone,0.2995438575744629,0.26669734716415405
abalone,1.8695058822631836,0.048951320350170135
abalone,1.6361818313598633,0.007677549961954355
abalone,1.0628299713134766,0.021275613456964493
abalone,0.9369792938232422,0.0056147947907447815
abalone,3.311155319213867,0.013310312293469906
abalone,0.636195182800293,0.007441118825227022
abalone,1.160944938659668,0.0173410065472126
abalone,1.499155044555664,0.035835906863212585
abalone,2.2928152084350586,0.024293173104524612
abalone,0.7488803863525391,0.20952892303466797
abalone,0.8037328720092773,0.022005343809723854
abalone,1.1909046173095703,0.019254613667726517
abalone,1.9718217849731445,0.11750520765781403
abalone,5.3766632080078125,0.06602013111114502
abalone,0.028577804565429688,0.29882749915122986
abalone,0.5791988372802734,0.17038360238075256
abalone,0.31078052520751953,0.006990745197981596
abalone,2.564732551574707,0.04405561834573746
abalone,2.8772315979003906,0.05461985617876053
abalone,0.2967796325683594,0.11579259485006332
abalone,1.5480375289916992,0.0390569232404232
abalone,2.54958438873291,0.004114389419555664
abalone,1.307215690612793,0.02461913786828518
abalone,4.363508224487305,0.01333160325884819
abalone,2.0620131492614746,0.01895647868514061
abalone,1.5320930480957031,0.08760485798120499
abalone,0.37303638458251953,0.025362007319927216
abalone,2.062533378601074,0.012516059912741184
abalone,8.305237770080566,0.01760587841272354
abalone,0.21222305297851562,0.16317154467105865
abalone,1.027256965637207,0.1607816070318222
abalone,2.4782609939575195,0.013516402803361416
abalone,1.1657590866088867,0.009605062194168568
abalone,0.6917257308959961,0.0210675448179245
abalone,1.6361417770385742,0.005128616001456976
abalone,2.421316146850586,0.01323672290891409
abalone,0.7274894714355469,0.089518703520298
abalone,0.8262033462524414,0.0636381134390831
abalone,2.679353713989258,0.9668222069740295
abalone,1.348827838897705,0.011017250828444958
abalone,1.8377776145935059,0.2767810821533203
abalone,3.0073280334472656,0.10512992739677429
abalone,1.5619487762451172,0.017037343233823776
abalone,2.4099926948547363,0.004721566569060087
abalone,2.229763984680176,0.015592250972986221
abalone,0.42615509033203125,0.0959717258810997
abalone,0.06723213195800781,0.008349316194653511
abalone,1.1774625778198242,0.011373280547559261
abalone,1.6919012069702148,0.06391739100217819
abalone,1.138585090637207,0.03510183468461037
abalone,0.5589714050292969,0.010209054686129093
abalone,0.07959794998168945,0.03278456628322601
abalone,1.536801815032959,0.007555121090263128
abalone,2.409714698791504,0.009763695299625397
abalone,1.6553888320922852,0.014827359467744827
abalone,1.4098663330078125,0.01753142662346363
abalone,1.2594728469848633,0.014882683753967285
abalone,0.3082113265991211,0.008598876185715199
abalone,2.549677848815918,0.00866610836237669
abalone,0.4103665351867676,0.017965925857424736
abalone,2.6388931274414062,0.03247316926717758
abalone,1.627882957458496,0.01308570709079504
abalone,0.5899014472961426,0.012260527350008488
abalone,1.8930244445800781,0.015181561931967735
abalone,0.9955558776855469,0.08381658792495728
abalone,2.156081199645996,0.5045843720436096
abalone,0.7327556610107422,0.1237182468175888
abalone,2.8242416381835938,0.10012172162532806
abalone,3.4522228240966797,0.08560303598642349
abalone,1.1534318923950195,0.1910586804151535
abalone,7.890012741088867,0.013225924223661423
abalone,1.6286840438842773,0.014071250334382057
abalone,0.45300865173339844,0.38592931628227234
abalone,0.21663856506347656,0.0207892544567585
abalone,0.6361827850341797,0.008693969808518887
abalone,0.1884450912475586,0.1148691475391388
abalone,0.3488650321960449,0.007328997366130352
abalone,1.3638334274291992,0.008892210200428963
abalone,0.9139976501464844,0.17351117730140686
abalone,0.0892333984375,0.010060124099254608
abalone,0.5897865295410156,0.00878487154841423
abalone,1.5901880264282227,0.007992391474545002
abalone,2.0567102432250977,0.05351783707737923
abalone,1.4504976272583008,0.005217869766056538
abalone,1.5686159133911133,0.02053121291100979
abalone,2.02376651763916,0.3499957025051117
abalone,0.719853401184082,0.02297663874924183
abalone,4.409968852996826,0.013897416181862354
abalone,3.363572120666504,0.014882441610097885
abalone,0.936981201171875,0.004551329649984837
abalone,2.6920108795166016,0.009129490703344345
abalone,1.2609186172485352,0.1458698809146881
abalone,0.24050283432006836,0.2773246765136719
abalone,0.6511988639831543,0.008159675635397434
abalone,2.3109283447265625,0.007710613310337067
abalone,1.6524991989135742,0.0188617967069149
abalone,1.461573600769043,0.020568422973155975
abalone,0.20088958740234375,0.11419973522424698
abalone,0.8604907989501953,0.043694570660591125
abalone,1.3989810943603516,0.011571824550628662
abalone,0.6919155120849609,0.012004019692540169
abalone,2.9535112380981445,0.4074385464191437
abalone,1.3742246627807617,0.011109563522040844
abalone,0.936988353729248,0.004578317049890757
abalone,0.35157108306884766,0.09575080126523972
abalone,0.5567531585693359,0.05386544018983841
abalone,5.254799842834473,0.026185456663370132
abalone,0.019079208374023438,0.02817106433212757
abalone,2.409836769104004,0.00955264177173376
abalone,1.8754491806030273,0.2199268937110901
abalone,0.7293281555175781,0.27163177728652954
abalone,1.2721352577209473,1.1152034997940063
abalone,1.8387665748596191,0.010293634608387947
abalone,4.16536808013916,0.020359016954898834
abalone,1.5495176315307617,0.005638916976749897
abalone,5.175854682922363,0.02271568961441517
abalone,2.6158008575439453,0.28521209955215454
abalone,0.5843095779418945,0.012100577354431152
abalone,0.9838895797729492,0.010848705656826496
abalone,0.9369473457336426,0.005316350609064102
abalone,3.2232933044433594,0.039135437458753586
abalone,0.5888900756835938,0.19392043352127075
abalone,0.7542524337768555,0.007155291270464659
abalone,2.3906431198120117,0.0792640671133995
abalone,0.04160308837890625,0.011453386396169662
abalone,0.4835014343261719,0.25392308831214905
abalone,0.7173452377319336,0.14436949789524078
abalone,0.5897178649902344,0.013339546509087086
abalone,0.9369564056396484,0.010060247033834457
abalone,1.564920425415039,0.014648724347352982
abalone,0.6896581649780273,0.022288933396339417
abalone,1.062978744506836,0.004940615501254797
abalone,1.7558574676513672,0.011014282703399658
abalone,0.8473434448242188,0.12819436192512512
abalone,3.061661720275879,0.08866579085588455
abalone,0.5699949264526367,0.07927734404802322
abalone,1.1226415634155273,0.03939621150493622
abalone,1.713714599609375,0.011878217570483685
abalone,0.30709362030029297,0.019815176725387573
abalone,1.9765558242797852,0.006070734933018684
abalone,0.13923931121826172,0.01692623645067215
abalone,0.4096226692199707,0.018369538709521294
abalone,1.057878017425537,0.011062342673540115
abalone,1.6111106872558594,0.04146185144782066
abalone,0.34884214401245117,0.006348315626382828
abalone,0.1663837432861328,0.010742640122771263
abalone,5.613045692443848,0.496927946805954
abalone,1.028280258178711,0.009109608829021454
abalone,3.177678108215332,0.19404326379299164
abalone,1.6639976501464844,0.022348972037434578
abalone,0.9924211502075195,0.010365682654082775
abalone,0.0044956207275390625,0.009364057332277298
abalone,3.565890312194824,0.12179866433143616
abalone,3.706049919128418,0.011255444027483463
abalone,0.9870090484619141,0.04271020367741585
abalone,0.3489093780517578,0.008090505376458168
abalone,0.9263601303100586,0.022238165140151978
abalone,0.0069942474365234375,0.059693239629268646
abalone,0.40998363494873047,0.0067788115702569485
abalone,4.291922569274902,0.13586819171905518
abalone,0.1666707992553711,0.004618851002305746
abalone,0.6920175552368164,0.004699405282735825
abalone,2.031477928161621,0.022824982181191444
abalone,2.348832130432129,0.006381676532328129
abalone,7.578031539916992,0.005201279651373625
abalone,0.6524257659912109,0.029251055791974068
abalone,0.3488163948059082,0.005386583041399717
abalone,1.9372644424438477,0.012199020944535732
abalone,0.5900030136108398,0.006440677680075169
abalone,0.13499736785888672,0.025936083868145943
abalone,2.317535877227783,0.005310670472681522
abalone,5.449121475219727,0.015254751779139042
abalone,7.020286560058594,0.2437533438205719
abalone,0.24544811248779297,0.5146975517272949
abalone,0.6361217498779297,0.010887275449931622
abalone,0.31317138671875,0.251383900642395
abalone,0.09285831451416016,0.054401274770498276
abalone,0.5097074508666992,0.039284609258174896
abalone,0.8030071258544922,0.034040920436382294
abalone,1.0632944107055664,0.02696729078888893
abalone,0.09814262390136719,0.013282917439937592
abalone,0.0030584335327148438,0.03683105483651161
abalone,2.2310705184936523,0.12599073350429535
abalone,0.34882116317749023,0.005654598586261272
abalone,2.405917167663574,0.01747448742389679
abalone,1.841172218322754,0.02344197779893875
abalone,1.3757829666137695,0.07865344732999802
abalone,0.9493880271911621,0.48095157742500305
abalone,3.010000228881836,0.04338455945253372
abalone,1.0642995834350586,0.024557514116168022
abalone,9.98321533203125,0.19276657700538635
abalone,2.2988882064819336,0.12506020069122314
abalone,0.929718017578125,0.4293574392795563
abalone,1.4466094970703125,0.020262842997908592
abalone,0.6511468887329102,0.004617522936314344
abalone,0.6647415161132812,0.09095504879951477
abalone,4.0591840744018555,0.02546262927353382
abalone,0.4100813865661621,0.009745398536324501
abalone,4.1918792724609375,0.01634267531335354
abalone,0.9369668960571289,0.005197800230234861
abalone,1.190561294555664,0.24510110914707184
abalone,0.6918916702270508,0.007815548218786716
abalone,2.6149158477783203,0.015209619887173176
abalone,0.15217018127441406,0.0205499529838562
abalone,2.3075523376464844,0.10169259458780289
abalone,0.34882354736328125,0.0054005892015993595
abalone,0.07407665252685547,0.03161933645606041
abalone,3.4463911056518555,0.07203212380409241
abalone,0.5899324417114258,0.007446058560162783
abalone,2.736231803894043,0.024524634703993797
abalone,1.5896024703979492,0.013375398702919483
abalone,1.4106121063232422,0.02537177875638008
abalone,0.033832550048828125,0.017985684797167778
abalone,4.362775802612305,0.025798337534070015
abalone,1.5495901107788086,0.006206924095749855
abalone,2.662550926208496,0.3141879737377167
abalone,0.636256217956543,0.011148315854370594
abalone,0.44705963134765625,0.4519309103488922
abalone,0.8301620483398438,0.0269726924598217
abalone,1.052098274230957,0.15574254095554352
abalone,0.21355819702148438,0.1434454619884491
abalone,3.4041929244995117,0.057762473821640015
abalone,0.2551546096801758,0.1045837551355362
abalone,1.3079595565795898,0.0054923840798437595
abalone,2.444171905517578,0.03188859671354294
abalone,0.49848461151123047,0.2677367925643921
abalone,1.1667633056640625,0.012921074405312538
abalone,0.02968597412109375,0.04889986664056778
abalone,0.13017511367797852,0.037042874842882156
abalone,0.9370183944702148,0.008147026412189007
abalone,2.585808753967285,0.011606510728597641
abalone,1.3859071731567383,0.019454767927527428
abalone,1.3078584671020508,0.009362596087157726
abalone,3.104792594909668,0.007882952690124512
abalone,0.06471920013427734,0.17756853997707367
abalone,1.681593894958496,0.5937212705612183
abalone,1.565690040588379,0.040500570088624954
abalone,0.363372802734375,0.02787753939628601
abalone,0.5892848968505859,0.017408810555934906
abalone,1.0629844665527344,0.006742843892425299
abalone,2.9502458572387695,0.1288280189037323
abalone,0.9873237609863281,0.07938924431800842
abalone,2.5931129455566406,0.15227527916431427
abalone,1.650768756866455,0.014324788935482502
abalone,0.6516718864440918,0.018405653536319733
abalone,1.9103364944458008,0.03080459125339985
abalone,3.494260787963867,0.016270523890852928
abalone,1.4039907455444336,0.029079679399728775
abalone,6.047712326049805,0.06416294723749161
abalone,0.835484504699707,0.06335880607366562
abalone,2.0235214233398438,0.005534231662750244
abalone,0.3083982467651367,0.01928977482020855
abalone,0.1931133270263672,0.12928764522075653
abalone,0.2551612854003906,0.09462715685367584
abalone,3.409897804260254,0.00694284588098526
abalone,0.063140869140625,0.013946990482509136
abalone,8.841104507446289,0.3117361068725586
abalone,0.5899968147277832,0.004128448665142059
abalone,4.081582069396973,0.007672523148357868
abalone,9.765925407409668,0.017678946256637573
abalone,1.7467899322509766,0.010932203382253647
abalone,0.2877655029296875,0.025114739313721657
abalone,1.257577896118164,0.041598107665777206
abalone,0.2135477066040039,0.027383631095290184
abalone,0.7358236312866211,0.02219553105533123
abalone,0.5416650772094727,0.2757258415222168
abalone,1.3361787796020508,0.047866132110357285
abalone,1.6294660568237305,0.03680024668574333
abalone,0.4657716751098633,0.21055257320404053
abalone,0.5655522346496582,0.01405740063637495
abalone,1.2446403503417969,0.016747036948800087
abalone,0.546112060546875,0.09553752094507217
abalone,0.985316276550293,0.017717892304062843
abalone,6.875531196594238,0.03905578330159187
abalone,0.3125324249267578,0.1054103672504425
abalone,3.3684301376342773,0.02221633493900299
abalone,2.472836971282959,0.01823357306420803
abalone,0.21461868286132812,0.03656354174017906
abalone,0.3637838363647461,0.008454185910522938
abalone,3.056057929992676,0.028625499457120895
abalone,1.636148452758789,0.006175657734274864
abalone,1.1499595642089844,0.02622159756720066
abalone,4.410598278045654,0.026423001661896706
abalone,0.9537506103515625,0.06000787764787674
abalone,3.9132251739501953,0.011908730491995811
abalone,4.142734527587891,0.027508225291967392
abalone,2.540487289428711,0.014801712706685066
abalone,0.9936323165893555,0.020847121253609657
abalone,0.9481277465820312,0.017905306071043015
abalone,1.0220870971679688,0.01254231296479702
abalone,0.6240720748901367,0.04027051106095314
abalone,0.4519968032836914,0.15819703042507172
abalone,2.214907646179199,0.05088818818330765
abalone,0.6511745452880859,0.006124706938862801
abalone,0.4099917411804199,0.005252792499959469
abalone,0.3101844787597656,0.02498413622379303
abalone,0.06299829483032227,0.005119308363646269
abalone,2.485569953918457,0.009012634865939617
abalone,0.09435272216796875,0.37496259808540344
abalone,1.3080167770385742,0.0068185110576450825
abalone,2.240161895751953,1.2364360094070435
abalone,0.5495443344116211,0.030726823955774307
abalone,0.6302804946899414,0.045528311282396317
abalone,1.8189201354980469,0.1362357884645462
abalone,0.7920618057250977,0.274267315864563
abalone,1.3890056610107422,0.07469181716442108
abalone,1.250016212463379,0.02339942567050457
abalone,1.4180707931518555,0.02847241424024105
abalone,2.1184844970703125,0.01251805666834116
abalone,0.27608299255371094,0.009250805713236332
abalone,1.229684829711914,0.03484489396214485
abalone,1.9802618026733398,0.009196601808071136
abalone,2.031953811645508,0.046461522579193115
abalone,3.549602508544922,0.0049500674940645695
abalone,3.2656116485595703,0.04781036823987961
abalone,0.3488297462463379,0.007113703992217779
abalone,0.34883832931518555,0.004206510726362467
abalone,0.8805046081542969,0.09992513060569763
abalone,0.4100370407104492,0.008325493894517422
abalone,2.949216842651367,0.015314562246203423
abalone,0.15656566619873047,0.06712981313467026
abalone,2.7568359375,0.010268189013004303
abalone,1.062993049621582,0.004057905171066523
abalone,0.18335819244384766,0.06539669632911682
abalone,6.246829986572266,0.018215132877230644
abalone,0.5120553970336914,0.010395499877631664
abalone,1.6511764526367188,0.00497757364064455
abalone,1.0352258682250977,0.028391268104314804
abalone,1.6937170028686523,0.07234907150268555
abalone,0.6511592864990234,0.005330255255103111
abalone,2.611992835998535,0.034237153828144073
abalone,1.3317995071411133,0.020464932546019554
abalone,2.3014678955078125,0.11900255084037781
abalone,0.6511263847351074,0.006273869425058365
abalone,1.1540050506591797,0.1712636798620224
abalone,2.6180591583251953,0.024476125836372375
abalone,4.1048078536987305,0.0042890943586826324
abalone,0.6511502265930176,0.00431396346539259
abalone,1.6361608505249023,0.005319669377058744
abalone,2.462397575378418,0.11540831625461578
abalone,4.599057197570801,0.12360578775405884
abalone,0.36309242248535156,0.019063055515289307
abalone,1.3103933334350586,0.012277745641767979
abalone,0.3630695343017578,0.03666756674647331
abalone,0.5900092124938965,0.0048377010971307755
abalone,0.7303667068481445,0.06901416182518005
abalone,0.4678068161010742,0.6650325655937195
abalone,1.3081073760986328,0.01953115314245224
abalone,0.5359315872192383,0.035423338413238525
abalone,2.4851160049438477,0.17894484102725983
abalone,0.9861373901367188,0.013126679696142673
abalone,7.412592887878418,0.01635994203388691
abalone,1.2534770965576172,0.09651457518339157
abalone,0.3080291748046875,0.008538128808140755
abalone,1.3623685836791992,0.02687704749405384
abalone,0.30267333984375,0.13643470406532288
abalone,1.5900039672851562,0.005967697128653526
abalone,0.07460594177246094,0.01794484443962574
abalone,2.3119029998779297,0.04702240228652954
abalone,1.8898487091064453,0.0193868950009346
abalone,0.4099912643432617,0.0048733907751739025
abalone,0.9180021286010742,0.015252062119543552
abalone,2.734724998474121,0.011896006762981415
abalone,0.06300115585327148,0.003862944431602955
abalone,0.9597663879394531,0.016099287196993828
abalone,0.42838478088378906,0.2540283799171448
abalone,1.4003372192382812,0.028144460171461105
abalone,1.9901256561279297,0.03290066868066788
abalone,1.5883731842041016,0.0179646834731102
abalone,0.9269227981567383,0.02019628696143627
abalone,0.7660369873046875,0.030840938910841942
abalone,3.3350629806518555,0.014165797270834446
abalone,3.549295425415039,0.007672074716538191
abalone,3.5777883529663086,0.008396917954087257
abalone,2.1649112701416016,0.732231080532074
abalone,0.6512017250061035,0.013217105530202389
abalone,1.4035587310791016,0.05920257419347763
abalone,0.935941219329834,0.014588278718292713
abalone,1.6511220932006836,0.006518661510199308
abalone,2.55062198638916,0.010784989222884178
abalone,0.7329139709472656,0.03976935148239136
abalone,0.5524587631225586,0.044613197445869446
abalone,0.5494728088378906,0.00683235889300704
abalone,2.614254951477051,0.01064098160713911
abalone,1.4489011764526367,0.012728078290820122
abalone,0.8068437576293945,0.013909975066781044
abalone,0.06309270858764648,0.006013498641550541
abalone,1.5495452880859375,0.005305146798491478
abalone,0.651151180267334,0.004498731344938278
abalone,2.590155601501465,0.011154405772686005
abalone,1.3079643249511719,0.0072783613577485085
abalone,2.0729875564575195,0.043616704642772675
abalone,0.9369988441467285,0.003793870098888874
abalone,0.3079833984375,0.0033624458592385054
abalone,2.0081682205200195,0.016002537682652473
abalone,4.16853666305542,0.7035858631134033
abalone,0.4170656204223633,0.19099493324756622
abalone,0.3168601989746094,0.12226656079292297
abalone,0.3898658752441406,0.04614406079053879
abalone,2.2945823669433594,0.06835439801216125
abalone,1.6510415077209473,0.009690791368484497
abalone,6.360029220581055,0.06268519908189774
abalone,0.554255485534668,0.03727466240525246
abalone,0.32431602478027344,0.10028009116649628
abalone,7.363840103149414,0.006452258676290512
abalone,0.5900168418884277,0.006432437337934971
abalone,0.4099917411804199,0.004750244319438934
abalone,0.22296142578125,0.014704241417348385
abalone,0.3108186721801758,0.0065183197148144245
abalone,3.5494260787963867,0.005940661299973726
abalone,0.6911563873291016,0.027459144592285156
abalone,5.2089409828186035,0.036108002066612244
abalone,1.6511611938476562,0.003543650731444359
abalone,0.06350946426391602,0.019415298476815224
abalone,0.6511616706848145,0.003344580065459013
abalone,0.6917095184326172,0.1084786057472229
abalone,6.086639404296875,0.016880199313163757
abalone,4.891251564025879,0.010892211459577084
abalone,0.4178333282470703,0.24314162135124207
abalone,2.6767005920410156,0.02142174541950226
abalone,0.6920280456542969,0.006823429372161627
abalone,0.3825101852416992,0.08361884951591492
abalone,0.3488039970397949,0.00629572244361043
concrete_compressive_strength,10.111427307128906,0.03804914653301239
concrete_compressive_strength,6.7421722412109375,0.06539078801870346
concrete_compressive_strength,20.533512115478516,0.03519821539521217
concrete_compressive_strength,23.312496185302734,0.13732300698757172
concrete_compressive_strength,16.799179077148438,0.45596012473106384
concrete_compressive_strength,6.5673980712890625,0.04549926891922951
concrete_compressive_strength,5.808603286743164,0.2944081127643585
concrete_compressive_strength,6.706516265869141,0.4178420901298523
concrete_compressive_strength,7.249906539916992,0.06486692279577255
concrete_compressive_strength,5.630817413330078,1.244545340538025
concrete_compressive_strength,7.233148574829102,1.8199357986450195
concrete_compressive_strength,2.779033660888672,1.5901728868484497
concrete_compressive_strength,15.420536041259766,1.200821876525879
concrete_compressive_strength,3.3454246520996094,0.42247653007507324
concrete_compressive_strength,0.969207763671875,0.09783655405044556
concrete_compressive_strength,7.8513946533203125,0.12911340594291687
concrete_compressive_strength,8.073461532592773,0.02874842844903469
concrete_compressive_strength,0.8180732727050781,0.30031663179397583
concrete_compressive_strength,5.189882278442383,0.04045320674777031
concrete_compressive_strength,2.251598358154297,0.05498003587126732
concrete_compressive_strength,5.061378479003906,0.2457776814699173
concrete_compressive_strength,10.469440460205078,0.613694965839386
concrete_compressive_strength,10.577045440673828,1.2291690111160278
concrete_compressive_strength,12.375749588012695,0.2691066563129425
concrete_compressive_strength,2.936321258544922,0.04704248905181885
concrete_compressive_strength,4.8615570068359375,0.04128045216202736
concrete_compressive_strength,8.311003684997559,0.10674232989549637
concrete_compressive_strength,12.857070922851562,0.0618157759308815
concrete_compressive_strength,2.9620933532714844,0.12410318106412888
concrete_compressive_strength,9.07435417175293,0.02566063031554222
concrete_compressive_strength,11.04080581665039,2.068901538848877
concrete_compressive_strength,4.712459564208984,1.1628594398498535
concrete_compressive_strength,1.8334999084472656,0.8092389106750488
concrete_compressive_strength,12.685733795166016,0.6239609718322754
concrete_compressive_strength,18.18560791015625,0.08274499326944351
concrete_compressive_strength,1.030111312866211,0.04192148149013519
concrete_compressive_strength,3.4458045959472656,0.05666622519493103
concrete_compressive_strength,11.018817901611328,0.0984560176730156
concrete_compressive_strength,2.4717941284179688,0.03465534374117851
concrete_compressive_strength,14.828712463378906,1.1965430974960327
concrete_compressive_strength,0.2843294143676758,0.7919660210609436
concrete_compressive_strength,9.847341537475586,0.05035612732172012
concrete_compressive_strength,11.782049179077148,0.04018450155854225
concrete_compressive_strength,9.306365966796875,0.07729189097881317
concrete_compressive_strength,5.974966049194336,1.0258152484893799
concrete_compressive_strength,1.1819496154785156,0.020615311339497566
concrete_compressive_strength,12.617992401123047,0.5114414691925049
concrete_compressive_strength,6.462318420410156,0.24279500544071198
concrete_compressive_strength,0.07863616943359375,0.3792550265789032
concrete_compressive_strength,11.385431289672852,0.24311047792434692
concrete_compressive_strength,1.1295623779296875,0.4524208903312683
concrete_compressive_strength,21.774545669555664,1.0250561237335205
concrete_compressive_strength,2.4772472381591797,0.6446159482002258
concrete_compressive_strength,20.320751190185547,0.19907627999782562
concrete_compressive_strength,35.673065185546875,2.2782185077667236
concrete_compressive_strength,21.923568725585938,0.11856963485479355
concrete_compressive_strength,3.793304443359375,0.07401593774557114
concrete_compressive_strength,6.341498374938965,0.6799241304397583
concrete_compressive_strength,1.0571708679199219,0.06641671806573868
concrete_compressive_strength,4.012783050537109,0.6499605774879456
concrete_compressive_strength,11.362560272216797,0.09152457863092422
concrete_compressive_strength,8.144866943359375,0.39045998454093933
concrete_compressive_strength,7.798288345336914,1.0981855392456055
concrete_compressive_strength,6.977176666259766,0.08482247591018677
concrete_compressive_strength,13.882970809936523,0.13114088773727417
concrete_compressive_strength,6.863115310668945,0.48658597469329834
concrete_compressive_strength,3.542482376098633,0.22176459431648254
concrete_compressive_strength,7.761918067932129,0.9108145833015442
concrete_compressive_strength,1.7840385437011719,0.23516781628131866
concrete_compressive_strength,0.0140228271484375,0.6035735011100769
concrete_compressive_strength,6.2359819412231445,0.17831477522850037
concrete_compressive_strength,7.343082427978516,0.10803236067295074
concrete_compressive_strength,6.744258880615234,0.8599439859390259
concrete_compressive_strength,9.75992202758789,2.0100038051605225
concrete_compressive_strength,9.54194450378418,0.059679582715034485
concrete_compressive_strength,16.6171932220459,2.170664072036743
concrete_compressive_strength,12.46304702758789,0.03561574965715408
concrete_compressive_strength,8.296947479248047,0.14296510815620422
concrete_compressive_strength,6.667243957519531,1.018507719039917
concrete_compressive_strength,1.3769140243530273,0.7268178462982178
concrete_compressive_strength,12.479362487792969,2.150071620941162
concrete_compressive_strength,14.192363739013672,0.10318152606487274
concrete_compressive_strength,6.707164764404297,1.9511641263961792
concrete_compressive_strength,13.408798217773438,0.12244660407304764
concrete_compressive_strength,1.7404441833496094,0.041368890553712845
concrete_compressive_strength,24.18747329711914,0.12642420828342438
concrete_compressive_strength,8.394611358642578,0.0899217426776886
concrete_compressive_strength,1.7341423034667969,0.015429476276040077
concrete_compressive_strength,5.736875534057617,0.04661775007843971
concrete_compressive_strength,1.7125129699707031,0.8948153853416443
concrete_compressive_strength,3.239015579223633,0.056790925562381744
concrete_compressive_strength,10.907440185546875,0.05023391172289848
concrete_compressive_strength,11.437851905822754,0.07539376616477966
concrete_compressive_strength,0.5983200073242188,0.19651584327220917
concrete_compressive_strength,15.3424072265625,0.10604184120893478
concrete_compressive_strength,7.8598785400390625,0.05943210795521736
concrete_compressive_strength,0.06876945495605469,0.05363062396645546
concrete_compressive_strength,14.617597579956055,0.08263146877288818
concrete_compressive_strength,12.875679016113281,0.07197017967700958
concrete_compressive_strength,2.7339096069335938,1.0234968662261963
concrete_compressive_strength,1.698587417602539,0.4490679204463959
concrete_compressive_strength,8.123893737792969,0.1336897313594818
concrete_compressive_strength,6.509387969970703,0.10033978521823883
concrete_compressive_strength,1.2111930847167969,0.037155430763959885
concrete_compressive_strength,12.318290710449219,0.6202988028526306
concrete_compressive_strength,12.156815528869629,0.5434765815734863
concrete_compressive_strength,14.477195739746094,0.18051382899284363
concrete_compressive_strength,4.287441253662109,0.33318185806274414
concrete_compressive_strength,19.96109390258789,0.042739138007164
concrete_compressive_strength,22.378986358642578,1.9241899251937866
concrete_compressive_strength,7.803325653076172,1.0546834468841553
concrete_compressive_strength,4.095043182373047,0.13119056820869446
concrete_compressive_strength,1.7181358337402344,0.05669607222080231
concrete_compressive_strength,9.932535171508789,0.21832261979579926
concrete_compressive_strength,2.316143035888672,0.055948399007320404
concrete_compressive_strength,7.157196044921875,0.09624883532524109
concrete_compressive_strength,4.807807922363281,0.059975460171699524
concrete_compressive_strength,17.254112243652344,0.4813131093978882
concrete_compressive_strength,14.319618225097656,1.591646671295166
concrete_compressive_strength,16.581092834472656,0.09740564227104187
concrete_compressive_strength,5.172939300537109,0.2538796663284302
concrete_compressive_strength,0.437713623046875,0.6973028182983398
concrete_compressive_strength,16.045185089111328,0.5450978875160217
concrete_compressive_strength,11.235389709472656,0.07468269020318985
concrete_compressive_strength,4.180170059204102,0.29410725831985474
concrete_compressive_strength,7.789661407470703,0.022260135039687157
concrete_compressive_strength,1.4994239807128906,0.5138430595397949
concrete_compressive_strength,0.0392608642578125,0.021300487220287323
concrete_compressive_strength,17.127687454223633,1.8772329092025757
concrete_compressive_strength,0.4169902801513672,0.028074834495782852
concrete_compressive_strength,8.121339797973633,1.0620310306549072
concrete_compressive_strength,8.388614654541016,1.057492733001709
concrete_compressive_strength,11.999247550964355,0.1837744265794754
concrete_compressive_strength,7.61724853515625,0.08470527827739716
concrete_compressive_strength,7.3098907470703125,1.1040068864822388
concrete_compressive_strength,2.5224380493164062,0.026511453092098236
concrete_compressive_strength,13.116153717041016,0.5312376618385315
concrete_compressive_strength,3.896228790283203,0.1465994268655777
concrete_compressive_strength,1.7489662170410156,1.9938584566116333
concrete_compressive_strength,2.5860061645507812,0.045908935368061066
concrete_compressive_strength,1.9804954528808594,0.2405892014503479
concrete_compressive_strength,0.8084564208984375,0.04647938534617424
concrete_compressive_strength,4.902032852172852,0.11649680882692337
concrete_compressive_strength,1.0668582916259766,0.09063860774040222
concrete_compressive_strength,4.634647369384766,0.06025771424174309
concrete_compressive_strength,16.104766845703125,0.6334892511367798
concrete_compressive_strength,6.073925018310547,0.6649637222290039
concrete_compressive_strength,10.775511741638184,0.3263438940048218
concrete_compressive_strength,9.184347152709961,0.3774140775203705
concrete_compressive_strength,2.660189628601074,0.30037590861320496
concrete_compressive_strength,12.845619201660156,1.0566961765289307
concrete_compressive_strength,10.365262031555176,0.5722711086273193
concrete_compressive_strength,0.7438926696777344,0.03233541548252106
concrete_compressive_strength,5.398838043212891,0.3218431770801544
concrete_compressive_strength,9.905536651611328,0.14032162725925446
concrete_compressive_strength,23.716217041015625,1.7096469402313232
concrete_compressive_strength,8.146980285644531,0.0319347158074379
concrete_compressive_strength,7.766376495361328,0.7071352005004883
concrete_compressive_strength,5.374412536621094,0.11937671899795532
concrete_compressive_strength,14.691619873046875,1.60170578956604
concrete_compressive_strength,1.6634416580200195,0.18103139102458954
concrete_compressive_strength,6.008190155029297,0.09210067242383957
